Flight Code,Airline Name,Departure Time,Arrival Time,Duration,Stops,Price,Departure City,Arrival City,Travel Class,Date of Travel
"VJ-143, VJ-306",VietJet Air,13:40,12:25,22h 45m,1,2857646,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VJ-155, VJ-302",VietJet Air,20:05,06:55,10h 50m,1,2938816,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VJ-173, VJ-302",VietJet Air,19:05,06:55,11h 50m,1,2938816,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VJ-121, VJ-304",VietJet Air,08:40,09:15,24h 35m,1,2944864,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VJ-121, VJ-308",VietJet Air,08:40,14:05,29h 25m,1,2944864,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VJ-121, VJ-312",VietJet Air,08:40,21:40,37h 0m,1,2944864,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VJ-159, VJ-306",VietJet Air,23:40,12:25,12h 45m,1,2968328,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VJ-143, VJ-314",VietJet Air,13:40,22:30,8h 50m,1,2994414,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VJ-121, VJ-306",VietJet Air,08:40,12:25,27h 45m,1,3176481,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-207, VN-1376",Vietnam Airlines,07:00,21:45,14h 45m,1,4332422,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-211, VN-1376",Vietnam Airlines,12:00,21:45,9h 45m,1,4564130,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-245, VN-1374",Vietnam Airlines,08:00,17:05,9h 5m,1,4566533,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-207, VN-1370",Vietnam Airlines,07:00,13:15,30h 15m,1,4766232,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-227, VN-1366",Vietnam Airlines,05:55,07:15,25h 20m,1,4782334,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-207, VN-1374",Vietnam Airlines,07:00,17:05,10h 5m,1,4793042,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-209, VN-1374",Vietnam Airlines,09:00,17:05,8h 5m,1,4831499,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-243, VN-1366",Vietnam Airlines,06:00,07:15,25h 15m,1,4971858,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-215, VN-1376",Vietnam Airlines,15:00,21:45,6h 45m,1,5056518,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-227, VN-1376",Vietnam Airlines,05:55,21:45,15h 50m,1,5063555,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-205, VN-1366",Vietnam Airlines,05:00,07:15,26h 15m,1,5063555,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-205, VN-1376",Vietnam Airlines,05:00,21:45,16h 45m,1,5108330,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-243, VN-1376",Vietnam Airlines,06:00,21:45,15h 45m,1,5388927,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-6025, VN-1366",Vietnam Airlines,23:00,07:15,8h 15m,1,5455585,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-221, VN-1366",Vietnam Airlines,21:00,07:15,10h 15m,1,5674485,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-265, VN-1366",Vietnam Airlines,20:30,07:15,10h 45m,1,5674485,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-273, VN-1366",Vietnam Airlines,16:00,07:15,15h 15m,1,5739074,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-227, VN-1374",Vietnam Airlines,05:55,17:05,11h 10m,1,5856145,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-7205, VN-1376",Vietnam Airlines,16:35,21:45,5h 10m,1,5957065,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-227, VN-1370",Vietnam Airlines,05:55,12:30,6h 35m,1,5957065,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-267, VN-1366",Vietnam Airlines,22:00,07:15,9h 15m,1,5957065,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-263, VN-1366",Vietnam Airlines,20:00,07:15,11h 15m,1,5957065,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-231, VN-1366",Vietnam Airlines,18:30,07:15,12h 45m,1,5957065,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-7205, VN-1366",Vietnam Airlines,16:35,07:15,14h 40m,1,5957065,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-273, VN-1376",Vietnam Airlines,16:00,21:45,5h 45m,1,6027710,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-243, VN-1370",Vietnam Airlines,06:00,12:30,6h 30m,1,6035670,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-243, VN-1374",Vietnam Airlines,06:00,17:05,11h 5m,1,6150634,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-205, VN-1374",Vietnam Airlines,05:00,17:05,12h 5m,1,6150634,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-205, VN-1370",Vietnam Airlines,05:00,12:30,7h 30m,1,6267505,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-219, VN-1366",Vietnam Airlines,19:00,07:15,12h 15m,1,6469111,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-249, VN-1366",Vietnam Airlines,15:30,07:15,15h 45m,1,6469111,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-249, VN-1376",Vietnam Airlines,15:30,21:45,6h 15m,1,6760589,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-245, VN-1376",Vietnam Airlines,08:00,21:45,13h 45m,1,6829220,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-217, VN-1376",Vietnam Airlines,17:00,21:45,4h 45m,1,6854555,Hà Nội,Phú Bài,Phổ thông,15/11/2025
"VN-211, VN-1374",Vietnam Airlines,12:00,17:05,5h 5m,1,7918934,Hà Nội,Phú Bài,Phổ thông,15/11/2025
VN-1541,Vietnam Airlines,06:00,07:15,1h 15m,0,3416059,Hà Nội,Phú Bài,Thương gia,15/11/2025
VN-1549,Vietnam Airlines,20:05,21:20,1h 15m,0,3636619,Hà Nội,Phú Bài,Thương gia,15/11/2025
VN-1545,Vietnam Airlines,16:30,17:45,1h 15m,0,4188017,Hà Nội,Phú Bài,Thương gia,15/11/2025
VN-7527,Vietnam Airlines,16:00,17:15,1h 15m,0,4629135,Hà Nội,Phú Bài,Thương gia,15/11/2025
9G-885,SUN PhuQuoc AIRWAYS,21:15,23:25,2h 10m,0,1706465,Hà Nội,TP HCM,Phổ thông,15/11/2025
VU-787,Vietravel Airlines,20:10,22:25,2h 15m,0,1263650,Hà Nội,TP HCM,Phổ thông,15/11/2025
QH-299,Bamboo Airways,23:05,01:20,2h 15m,0,1359966,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-175,VietJet Air,15:25,17:30,2h 5m,0,1368356,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-147,VietJet Air,17:10,19:20,2h 10m,0,1368356,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-163,VietJet Air,17:20,19:30,2h 10m,0,1368356,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-173,VietJet Air,19:05,21:15,2h 10m,0,1368356,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-155,VietJet Air,20:05,22:15,2h 10m,0,1368356,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-145,VietJet Air,15:35,17:50,2h 15m,0,1368356,Hà Nội,TP HCM,Phổ thông,15/11/2025
QH-283,Bamboo Airways,22:35,00:50,2h 15m,0,1469575,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-161,VietJet Air,21:50,23:55,2h 5m,0,1504849,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-193,VietJet Air,18:10,20:20,2h 10m,0,1504849,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-159,VietJet Air,23:40,01:50,2h 10m,0,1504849,Hà Nội,TP HCM,Phổ thông,15/11/2025
VU-751,Vietravel Airlines,08:50,11:05,2h 15m,0,1538270,Hà Nội,TP HCM,Phổ thông,15/11/2025
VU-775,Vietravel Airlines,10:05,12:20,2h 15m,0,1538270,Hà Nội,TP HCM,Phổ thông,15/11/2025
VU-779,Vietravel Airlines,16:10,18:25,2h 15m,0,1538270,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-149,VietJet Air,10:05,12:10,2h 5m,0,1579683,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-179,VietJet Air,05:00,07:10,2h 10m,0,1579683,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-135,VietJet Air,11:10,13:20,2h 10m,0,1579683,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-129,VietJet Air,11:25,13:35,2h 10m,0,1579683,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-137,VietJet Air,11:40,13:50,2h 10m,0,1579683,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-133,VietJet Air,11:40,13:50,2h 10m,0,1579683,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-151,VietJet Air,14:00,16:10,2h 10m,0,1579683,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-181,VietJet Air,06:40,08:55,2h 15m,0,1579683,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-127,VietJet Air,08:55,11:10,2h 15m,0,1579683,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-131,VietJet Air,17:45,19:55,2h 10m,0,1592858,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-165,VietJet Air,18:30,20:40,2h 10m,0,1592858,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-189,VietJet Air,21:00,23:10,2h 10m,0,1592858,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-123,VietJet Air,22:10,00:20,2h 10m,0,1592858,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-171,VietJet Air,23:25,01:35,2h 10m,0,1592858,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-191,VietJet Air,15:55,18:10,2h 15m,0,1592858,Hà Nội,TP HCM,Phổ thông,15/11/2025
QH-211,Bamboo Airways,10:10,12:25,2h 15m,0,1600497,Hà Nội,TP HCM,Phổ thông,15/11/2025
QH-255,Bamboo Airways,16:30,18:45,2h 15m,0,1600497,Hà Nội,TP HCM,Phổ thông,15/11/2025
VU-771,Vietravel Airlines,10:50,13:05,2h 15m,0,1676575,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-199,VietJet Air,15:35,17:50,2h 15m,0,1690616,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-143,VietJet Air,13:40,15:45,2h 5m,0,1692461,Hà Nội,TP HCM,Phổ thông,15/11/2025
9G-869,SUN PhuQuoc AIRWAYS,18:55,21:05,2h 10m,0,1706465,Hà Nội,TP HCM,Phổ thông,15/11/2025
9G-885,SUN PhuQuoc AIRWAYS,21:15,23:25,2h 10m,0,1706465,Hà Nội,TP HCM,Phổ thông,15/11/2025
QH-251,Bamboo Airways,13:15,15:30,2h 15m,0,1776075,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-227,Vietnam Airlines,06:00,08:10,2h 10m,0,1790268,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-205,Vietnam Airlines,05:00,07:10,2h 10m,0,1998078,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-243,Vietnam Airlines,06:00,08:10,2h 10m,0,1998078,Hà Nội,TP HCM,Phổ thông,15/11/2025
VJ-121,VietJet Air,08:40,10:50,2h 10m,0,2011296,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-6025,Vietnam Airlines,23:00,01:10,2h 10m,0,2012096,Hà Nội,TP HCM,Phổ thông,15/11/2025
9G-853,SUN PhuQuoc AIRWAYS,15:15,17:25,2h 10m,0,2139304,Hà Nội,TP HCM,Phổ thông,15/11/2025
N/A,Vietnam Airlines,16:00,18:10,2h 10m,0,2262315,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-265,Vietnam Airlines,20:30,22:40,2h 10m,0,2264321,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-221,Vietnam Airlines,21:00,23:10,2h 10m,0,2264321,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-7205,Vietnam Airlines,16:35,18:45,2h 10m,0,2475312,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-263,Vietnam Airlines,20:00,22:10,2h 10m,0,2477508,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-267,Vietnam Airlines,22:00,00:10,2h 10m,0,2477508,Hà Nội,TP HCM,Phổ thông,15/11/2025
N/A,Vietnam Airlines,18:30,20:40,2h 10m,0,2587115,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-245,Vietnam Airlines,08:00,10:10,2h 10m,0,2678274,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-249,Vietnam Airlines,15:40,17:50,2h 10m,0,2678274,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-219,Vietnam Airlines,19:00,21:10,2h 10m,0,2678274,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-207,Vietnam Airlines,07:00,09:10,2h 10m,0,2889612,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-209,Vietnam Airlines,09:00,11:10,2h 10m,0,2928069,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-217,Vietnam Airlines,17:00,19:10,2h 10m,0,2928069,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-211,Vietnam Airlines,12:00,14:10,2h 10m,0,3121320,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-215,Vietnam Airlines,15:00,17:10,2h 10m,0,3613708,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-233,Vietnam Airlines,10:45,12:55,2h 10m,0,3758081,Hà Nội,TP HCM,Phổ thông,15/11/2025
VN-259,Vietnam Airlines,18:00,20:10,2h 10m,0,5177785,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VJ-433, VJ-381",VietJet Air,15:25,08:35,17h 10m,1,2058977,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VJ-519, VJ-623",VietJet Air,20:05,06:50,10h 45m,1,2128805,Hà Nội,TP HCM,Phổ thông,15/11/2025
N/A,"VietJet Air, Bamboo Airways",20:05,01:05,5h 0m,1,2158158,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VJ-441, VJ-322",VietJet Air,12:25,08:05,19h 40m,1,2270283,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VJ-521, VJ-623",VietJet Air,20:50,06:50,10h 0m,1,2351462,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VJ-501, VJ-623",VietJet Air,20:35,06:50,10h 15m,1,2351462,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VJ-433, VJ-385",VietJet Air,15:25,20:30,5h 5m,1,2696331,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VJ-431, VJ-385",VietJet Air,07:10,20:30,13h 20m,1,2919899,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VJ-441, VJ-1322",VietJet Air,12:25,18:15,5h 50m,1,3011653,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VJ-441, VJ-328",VietJet Air,12:25,20:45,8h 20m,1,3011653,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VU-635, VU-673",Vietravel Airlines,06:25,12:35,6h 10m,1,3055695,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VJ-421, VJ-395",VietJet Air,06:05,11:10,5h 5m,1,3113962,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VJ-503, VU-673","VietJet Air, Vietravel Airlines",05:55,12:35,6h 40m,1,3237940,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VJ-445, VJ-320",VietJet Air,17:40,08:30,14h 50m,1,3242255,Hà Nội,TP HCM,Phổ thông,15/11/2025
N/A,Vietnam Airlines,11:20,15:05,3h 45m,1,3664554,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-1623, VN-1395",Vietnam Airlines,11:20,16:25,5h 5m,1,3955379,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-1623, VN-1393",Vietnam Airlines,11:20,08:55,21h 35m,1,3955379,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-1641, VN-1465",Vietnam Airlines,07:15,15:00,7h 45m,1,4698019,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-1641, VN-1469",Vietnam Airlines,07:15,19:05,11h 50m,1,4989118,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-1591, VN-1405",Vietnam Airlines,10:35,10:50,24h 15m,1,6023130,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-7569, VN-1351",Vietnam Airlines,17:25,22:35,5h 10m,1,6466746,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-171, VN-7123",Vietnam Airlines,13:30,20:15,6h 45m,1,6907356,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-171, VN-143",Vietnam Airlines,13:30,22:20,8h 50m,1,6907356,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-171, VN-101",Vietnam Airlines,13:30,07:30,18h 0m,1,6907356,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-169, VN-7123",Vietnam Airlines,11:45,20:15,8h 30m,1,7205834,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-169, VN-143",Vietnam Airlines,11:45,22:20,10h 35m,1,7205834,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-169, VN-101",Vietnam Airlines,11:45,07:30,19h 45m,1,7205834,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-1563, VN-1351",Vietnam Airlines,16:45,22:35,5h 50m,1,7351521,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-6401, VN-1820",Vietnam Airlines,12:30,08:25,19h 55m,1,7351521,Hà Nội,TP HCM,Phổ thông,15/11/2025
N/A,Vietnam Airlines,15:05,20:15,5h 10m,1,7500761,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-173, VN-143",Vietnam Airlines,15:05,22:20,7h 15m,1,7500761,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-173, VN-101",Vietnam Airlines,15:05,07:30,16h 25m,1,7500761,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-7569, VN-1341",Vietnam Airlines,17:25,09:45,16h 20m,1,7569365,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-167, VN-7123",Vietnam Airlines,11:55,20:15,8h 20m,1,7791585,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-1563, VN-1341",Vietnam Airlines,16:45,09:45,17h 0m,1,8531605,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-1559, VN-1351",Vietnam Airlines,13:45,22:35,8h 50m,1,8675105,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-1559, VN-6151",Vietnam Airlines,13:45,20:35,6h 50m,1,9128294,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-6401, VN-1834",Vietnam Airlines,12:30,23:15,10h 45m,1,9269759,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-1237, VN-1834",Vietnam Airlines,07:00,23:15,16h 15m,1,9269759,Hà Nội,TP HCM,Phổ thông,15/11/2025
"VN-1559, VN-1341",Vietnam Airlines,13:45,09:45,20h 0m,1,9728538,Hà Nội,TP HCM,Phổ thông,15/11/2025
9G-885,SUN PhuQuoc AIRWAYS,21:15,23:25,2h 10m,0,5838421,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-265,Vietnam Airlines,20:30,22:40,2h 10m,0,4007859,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-221,Vietnam Airlines,21:00,23:10,2h 10m,0,4007859,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-267,Vietnam Airlines,22:00,00:10,2h 10m,0,4007859,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-6025,Vietnam Airlines,23:00,01:10,2h 10m,0,4007859,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-227,Vietnam Airlines,06:00,08:10,2h 10m,0,5950323,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-207,Vietnam Airlines,07:00,09:10,2h 10m,0,5950323,Hà Nội,TP HCM,Thương gia,15/11/2025
9G-853,SUN PhuQuoc AIRWAYS,15:15,17:25,2h 10m,0,6343669,Hà Nội,TP HCM,Thương gia,15/11/2025
9G-869,SUN PhuQuoc AIRWAYS,18:55,21:05,2h 10m,0,6343669,Hà Nội,TP HCM,Thương gia,15/11/2025
QH-251,Bamboo Airways,13:15,15:30,2h 15m,0,7545960,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-205,Vietnam Airlines,05:00,07:10,2h 10m,0,7714158,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-243,Vietnam Airlines,06:00,08:10,2h 10m,0,7714158,Hà Nội,TP HCM,Thương gia,15/11/2025
QH-299,Bamboo Airways,23:05,01:20,2h 15m,0,8427240,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-245,Vietnam Airlines,08:00,10:10,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-209,Vietnam Airlines,09:00,11:10,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-247,Vietnam Airlines,10:00,12:10,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-233,Vietnam Airlines,10:45,12:55,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-211,Vietnam Airlines,12:00,14:10,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-251,Vietnam Airlines,13:00,15:10,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-7213,Vietnam Airlines,14:25,16:35,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-215,Vietnam Airlines,15:00,17:10,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-249,Vietnam Airlines,15:40,17:50,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-273,Vietnam Airlines,16:00,18:10,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-7205,Vietnam Airlines,16:35,18:45,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-217,Vietnam Airlines,17:00,19:10,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-259,Vietnam Airlines,18:00,20:10,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-231,Vietnam Airlines,18:30,20:40,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-219,Vietnam Airlines,19:00,21:10,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VN-263,Vietnam Airlines,20:00,22:10,2h 10m,0,8926795,Hà Nội,TP HCM,Thương gia,15/11/2025
VJ-143,VietJet Air,13:40,15:45,2h 5m,0,9134736,Hà Nội,TP HCM,Thương gia,15/11/2025
VJ-121,VietJet Air,08:40,10:50,2h 10m,0,9134736,Hà Nội,TP HCM,Thương gia,15/11/2025
VJ-129,VietJet Air,11:25,13:35,2h 10m,0,9134736,Hà Nội,TP HCM,Thương gia,15/11/2025
VJ-133,VietJet Air,11:40,13:50,2h 10m,0,9134736,Hà Nội,TP HCM,Thương gia,15/11/2025
VJ-131,VietJet Air,17:45,19:55,2h 10m,0,9134736,Hà Nội,TP HCM,Thương gia,15/11/2025
VJ-189,VietJet Air,21:00,23:10,2h 10m,0,9134736,Hà Nội,TP HCM,Thương gia,15/11/2025
"VU-635, VJ-703","Vietravel Airlines, VietJet Air",06:25,14:30,8h 5m,1,2927306,Hà Nội,Cần Thơ,Phổ thông,15/11/2025
N/A,VietJet Air,05:55,14:30,8h 35m,1,3109551,Hà Nội,Cần Thơ,Phổ thông,15/11/2025
VJ-465,VietJet Air,17:25,19:35,2h 10m,0,1855304,Hà Nội,Cần Thơ,Phổ thông,15/11/2025
VJ-463,VietJet Air,10:50,13:00,2h 10m,0,2153849,Hà Nội,Cần Thơ,Phổ thông,15/11/2025
VN-1201,Vietnam Airlines,06:45,09:00,2h 15m,0,3984081,Hà Nội,Cần Thơ,Phổ thông,15/11/2025
VN-1207,Vietnam Airlines,17:00,19:15,2h 15m,0,4561681,Hà Nội,Cần Thơ,Thương gia,15/11/2025
VN-1201,Vietnam Airlines,06:45,09:00,2h 15m,0,4561681,Hà Nội,Cần Thơ,Thương gia,15/11/2025
VN-1203,Vietnam Airlines,11:15,13:30,2h 15m,0,4561681,Hà Nội,Cần Thơ,Thương gia,15/11/2025
N/A,VietJet Air,12:40,23:15,10h 35m,1,1607511,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
"VJ-721, VJ-518",VietJet Air,12:40,22:15,9h 35m,1,1803200,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
"VJ-721, VU-638","VietJet Air, Vietravel Airlines",12:40,09:50,21h 10m,1,1892645,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
"VJ-721, VJ-502",VietJet Air,12:40,07:05,18h 25m,1,2019200,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
"VJ-721, VN-156","VietJet Air, Vietnam Airlines",12:40,08:00,19h 20m,1,2148357,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
"VJ-721, VJ-516",VietJet Air,12:40,19:35,6h 55m,1,2178515,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
"VN-1671, VU-638","Vietnam Airlines, Vietravel Airlines",11:20,09:50,22h 30m,1,2193866,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
"VJ-721, QH-148","VietJet Air, Bamboo Airways",12:40,19:45,7h 5m,1,2218159,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
"VJ-721, VU-658","VietJet Air, Vietravel Airlines",12:40,20:15,7h 35m,1,2232935,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
"VJ-721, VN-158","VietJet Air, Vietnam Airlines",12:40,09:20,20h 40m,1,2300205,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
"VN-1671, VJ-502","Vietnam Airlines, VietJet Air",11:20,07:05,19h 45m,1,2320421,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
"VN-1671, VN-156",Vietnam Airlines,11:20,08:00,20h 40m,1,2449578,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
"VJ-721, VJ-512",VietJet Air,12:40,17:30,4h 50m,1,2499458,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
"VN-1671, VJ-514","Vietnam Airlines, VietJet Air",11:20,16:45,5h 25m,1,2787504,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
"VN-1671, VJ-512","Vietnam Airlines, VietJet Air",11:20,17:30,6h 10m,1,2800679,Hải Phòng,Hà Nội,Phổ thông,15/11/2025
VN-1671,Vietnam Airlines,11:20,12:40,1h 20m,0,1197821,Hải Phòng,Đà Nẵng,Phổ thông,15/11/2025
VJ-721,VietJet Air,12:40,13:55,1h 15m,0,896600,Hải Phòng,Đà Nẵng,Phổ thông,15/11/2025
VJ-721,VietJet Air,12:40,13:55,1h 15m,0,4472855,Hải Phòng,Đà Nẵng,Phổ thông,15/11/2025
N/A,VietJet Air,23:30,07:50,8h 20m,1,2938816,Hải Phòng,Đà Nẵng,Phổ thông,15/11/2025
